ID,배터리용량,주행거리(km),보증기간(년),가격(백만원),연식대비_보증기간_비율,연식대비_주행거리_비율,배터리용량대비_주행거리_비율,제조사_B사,제조사_H사,제조사_K사,제조사_P사,제조사_T사,제조사_V사,모델_ID4,모델_ION5,모델_ION6,모델_IONIQ,모델_KNE,모델_M3,모델_MS,모델_MX,모델_MY,모델_Niro,모델_Q4eT,모델_RSeTGT,모델_Soul,모델_Tay,모델_TayCT,모델_TayGTS,모델_eT,모델_i3,모델_i5,모델_iX,차량상태_Nearly New,차량상태_Pre-Owned,구동방식_FWD,구동방식_RWD,사고이력_Yes,연식(년)_1,연식(년)_2
TRAIN_4065,58.982,29575,8,23.26,2.6666666666666665,9858.333333333334,493.0645860424794,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True
TRAIN_4066,86.077,20352,0,159.72,0.0,6784.0,233.7241751553223,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
TRAIN_4067,96.0,6660,7,68.74,7.0,6660.0,68.65979381443299,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TRAIN_4068,90.0,4103,9,23.67,9.0,4103.0,45.08791208791209,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
TRAIN_4069,90.0,2719,8,40.38,8.0,2719.0,29.87912087912088,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TRAIN_4070,72.991,10377,0,121.44,0.0,3459.0,140.24678677136407,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
TRAIN_4071,96.0,6843,7,69.13,7.0,6843.0,70.54639175257732,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TRAIN_4072,68.488,181499,4,27.71,4.0,181499.0,2611.947386599125,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
TRAIN_4073,46.0,104701,1,23.2,1.0,104701.0,2227.68085106383,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
TRAIN_4074,75.571,24556,6,53.77,2.0,8185.333333333333,320.69582479006414,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
TRAIN_4075,77.46,37527,3,73.99,3.0,37527.0,478.29467244455776,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
TRAIN_4076,91.2,7673,7,65.64,7.0,7673.0,83.22125813449024,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
TRAIN_4077,90.0,9524,9,39.79,9.0,9524.0,104.65934065934066,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TRAIN_4078,90.0,8566,7,47.53,7.0,8566.0,94.13186813186813,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
TRAIN_4079,90.0,631,9,41.1,9.0,631.0,6.934065934065934,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
TRAIN_4080,90.0,804,8,79.94,8.0,804.0,8.835164835164836,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
TRAIN_4081,68.488,72787,1,27.23,1.0,72787.0,1047.4758231637118,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
TRAIN_4082,56.359,125723,1,75.68,1.0,125723.0,2191.8617828065344,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
TRAIN_4083,68.488,22006,8,28.72,2.6666666666666665,7335.333333333333,316.68777342850564,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
TRAIN_4084,71.388,143699,1,72.21,1.0,143699.0,1985.1218433994584,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
TRAIN_4085,58.982,29030,8,23.31,2.6666666666666665,9676.666666666666,483.97852689140075,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True
TRAIN_4086,90.0,7242,2,103.25,2.0,7242.0,79.58241758241758,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
TRAIN_4087,46.0,159697,0,21.86,0.0,159697.0,3397.808510638298,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
TRAIN_4088,90.0,4934,9,35.82,9.0,4934.0,54.21978021978022,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TRAIN_4089,91.2,5862,7,64.96,7.0,5862.0,63.579175704989154,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
TRAIN_4090,56.0,45320,3,23.26,3.0,45320.0,795.0877192982456,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
TRAIN_4091,61.018,121996,1,62.12,1.0,121996.0,1967.1063239704602,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
TRAIN_4092,90.0,8914,9,37.96,9.0,8914.0,97.95604395604396,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TRAIN_4093,75.145,193508,1,82.37,1.0,193508.0,2541.309344014709,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
TRAIN_4094,90.0,278,2,95.82,2.0,278.0,3.0549450549450547,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
TRAIN_4095,90.0,2694,9,38.58,9.0,2694.0,29.604395604395606,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TRAIN_4096,90.0,6083,8,100.01,8.0,6083.0,66.84615384615384,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TRAIN_4097,60.585,73224,4,34.96,4.0,73224.0,1188.9908256880733,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
TRAIN_4098,84.05,43154,5,74.33,2.5,21577.0,507.39564961787187,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False
TRAIN_4099,90.0,287,10,38.96,10.0,287.0,3.1538461538461537,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TRAIN_4100,95.0,3387,8,59.92,8.0,3387.0,35.28125,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
TRAIN_4101,61.018,95094,1,62.52,1.0,95094.0,1533.3290335064014,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
TRAIN_4102,53.325,68010,0,39.58,0.0,68010.0,1251.909802116889,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
TRAIN_4103,46.0,103754,1,23.41,1.0,103754.0,2207.531914893617,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
TRAIN_4104,48.093,128984,3,27.67,3.0,128984.0,2627.3399466319024,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
TRAIN_4105,96.0,9039,7,70.73,7.0,9039.0,93.18556701030928,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TRAIN_4106,55.68,38294,1,22.5,0.3333333333333333,12764.666666666666,675.6175017642908,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
TRAIN_4107,90.0,2668,2,96.5,2.0,2668.0,29.318681318681318,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
TRAIN_4108,53.602,172653,1,37.22,1.0,172653.0,3162.027031976851,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
TRAIN_4109,90.0,6338,9,19.66,9.0,6338.0,69.64835164835165,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
TRAIN_4110,90.0,5897,8,100.0,8.0,5897.0,64.8021978021978,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TRAIN_4111,46.0,140575,0,22.75,0.0,140575.0,2990.9574468085107,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
